"artifactName","packageName","communityId","numberOfTypesInPackage","numberOfTypesInCommunity","numberOfTypes","Source Cypher File: Community_Detection/Type_communities_with_few_members_in_foreign_packages.cypher"
"axon-messaging-4.9.2","org.axonframework.deadline",3,13,87,1,""
"axon-messaging-4.9.2","org.axonframework.serialization.upcasting.event",3,12,87,1,""
"axon-messaging-4.9.2","org.axonframework.eventhandling.gateway",3,5,87,1,""
"axon-messaging-4.9.2","org.axonframework.common.legacyjpa",3,4,87,1,""
"axon-messaging-4.9.2","org.axonframework.util",3,3,87,1,""
"axon-messaging-4.9.2","org.axonframework.lifecycle",9,9,85,1,""
"axon-messaging-4.9.2","org.axonframework.eventhandling.tokenstore",9,7,85,1,""
"axon-messaging-4.9.2","org.axonframework.common.transaction",9,4,85,1,""
"axon-eventsourcing-4.9.2","org.axonframework.eventsourcing",13,41,81,1,""
"axon-eventsourcing-4.9.2","org.axonframework.eventsourcing.eventstore",13,30,81,1,""
"axon-modelling-4.9.2","org.axonframework.modelling.saga.repository.jpa",13,7,81,1,""
"axon-messaging-4.9.2","org.axonframework.eventhandling.deadletter.legacyjpa",13,6,81,1,""
"axon-messaging-4.9.2","org.axonframework.eventhandling.scheduling.quartz",13,6,81,1,""
"axon-messaging-4.9.2","org.axonframework.serialization.upcasting",13,6,81,1,""
"axon-messaging-4.9.2","org.axonframework.deadline.quartz",13,4,81,1,""
"axon-messaging-4.9.2","org.axonframework.messaging",7,34,71,1,""
"axon-messaging-4.9.2","org.axonframework.messaging.annotation",10,54,65,1,""
"axon-messaging-4.9.2","org.axonframework.messaging",10,34,65,1,""
"axon-messaging-4.9.2","org.axonframework.commandhandling.distributed",10,26,65,1,""
"axon-messaging-4.9.2","org.axonframework.common.jdbc",10,18,65,1,""
"axon-modelling-4.9.2","org.axonframework.modelling.saga",15,33,64,1,""
"axon-messaging-4.9.2","org.axonframework.deadline.annotation",15,5,64,1,""
"axon-test-4.9.2","org.axonframework.test.utils",15,4,64,1,""
"axon-messaging-4.9.2","org.axonframework.messaging",1,34,62,1,""
"axon-messaging-4.9.2","org.axonframework.common",1,27,62,1,""
"axon-test-4.9.2","org.axonframework.test.saga",1,21,62,1,""
"axon-messaging-4.9.2","org.axonframework.common.legacyjpa",1,4,62,1,""
"axon-messaging-4.9.2","org.axonframework.common.jdbc",14,18,7,1,""
"axon-messaging-4.9.2","org.axonframework.queryhandling",5,47,128,2,""
"axon-messaging-4.9.2","org.axonframework.eventhandling.replay",5,10,128,2,""
"axon-modelling-4.9.2","org.axonframework.modelling.saga",4,33,116,2,""
"axon-messaging-4.9.2","org.axonframework.serialization",4,33,116,2,""
"axon-messaging-4.9.2","org.axonframework.commandhandling",4,31,116,2,""
"axon-messaging-4.9.2","org.axonframework.lifecycle",4,9,116,2,""
"axon-messaging-4.9.2","org.axonframework.messaging.correlation",4,4,116,2,""
"axon-test-4.9.2","org.axonframework.test",4,4,116,2,""
"axon-messaging-4.9.2","org.axonframework.eventhandling",6,99,103,2,""
"axon-modelling-4.9.2","org.axonframework.modelling.command",6,54,103,2,""
"axon-eventsourcing-4.9.2","org.axonframework.eventsourcing",6,41,103,2,""
"axon-modelling-4.9.2","org.axonframework.modelling.saga",6,33,103,2,""
"axon-messaging-4.9.2","org.axonframework.deadline.jobrunr",6,4,103,2,""
"axon-messaging-4.9.2","org.axonframework.serialization",8,33,92,2,""
"axon-eventsourcing-4.9.2","org.axonframework.eventsourcing.eventstore.legacyjpa",8,10,92,2,""
"axon-messaging-4.9.2","org.axonframework.eventhandling",2,99,89,2,""
"axon-messaging-4.9.2","org.axonframework.common",2,27,89,2,""
"axon-modelling-4.9.2","org.axonframework.modelling.saga",3,33,87,2,""
"axon-messaging-4.9.2","org.axonframework.common",3,27,87,2,""
"axon-messaging-4.9.2","org.axonframework.eventhandling.async",3,15,87,2,""
"axon-messaging-4.9.2","org.axonframework.lifecycle",3,9,87,2,""
"axon-messaging-4.9.2","org.axonframework.eventhandling.deadletter",3,5,87,2,""
"axon-messaging-4.9.2","org.axonframework.common.jpa",3,4,87,2,""
"axon-eventsourcing-4.9.2","org.axonframework.eventsourcing",9,41,85,2,""
"axon-messaging-4.9.2","org.axonframework.commandhandling.distributed",13,26,81,2,""
"axon-messaging-4.9.2","org.axonframework.eventhandling.deadletter.jpa",13,9,81,2,""
"axon-messaging-4.9.2","org.axonframework.deadline.dbscheduler",13,7,81,2,""
"axon-messaging-4.9.2","org.axonframework.deadline.jobrunr",13,4,81,2,""
"axon-messaging-4.9.2","org.axonframework.messaging.interceptors",7,8,71,2,""
"axon-messaging-4.9.2","org.axonframework.messaging.correlation",7,4,71,2,""
"axon-messaging-4.9.2","org.axonframework.eventhandling",10,99,65,2,""
"axon-modelling-4.9.2","org.axonframework.modelling.command",10,54,65,2,""
"axon-messaging-4.9.2","org.axonframework.common.jpa",10,4,65,2,""
"axon-messaging-4.9.2","org.axonframework.common.legacyjpa",10,4,65,2,""
"axon-messaging-4.9.2","org.axonframework.deadline",15,13,64,2,""
"axon-test-4.9.2","org.axonframework.test",15,4,64,2,""
"axon-messaging-4.9.2","org.axonframework.messaging",0,34,131,3,""
"axon-test-4.9.2","org.axonframework.test.utils",0,4,131,3,""
"axon-messaging-4.9.2","org.axonframework.eventhandling",5,99,128,3,""
"axon-messaging-4.9.2","org.axonframework.tracing",5,18,128,3,""
"axon-messaging-4.9.2","org.axonframework.queryhandling",4,47,116,3,""
"axon-messaging-4.9.2","org.axonframework.common",4,27,116,3,""
"axon-messaging-4.9.2","org.axonframework.monitoring",6,6,103,3,""
"axon-messaging-4.9.2","org.axonframework.deadline.quartz",6,4,103,3,""
"axon-eventsourcing-4.9.2","org.axonframework.eventsourcing",8,41,92,3,""
"axon-modelling-4.9.2","org.axonframework.modelling.command.inspection",2,26,89,3,""
"axon-messaging-4.9.2","org.axonframework.monitoring",3,6,87,3,""
"axon-messaging-4.9.2","org.axonframework.eventhandling",13,99,81,3,""
"axon-messaging-4.9.2","org.axonframework.messaging",13,34,81,3,""
"axon-messaging-4.9.2","org.axonframework.eventhandling.deadletter",7,5,71,3,""
"axon-messaging-4.9.2","org.axonframework.common.transaction",7,4,71,3,""
"axon-test-4.9.2","org.axonframework.test.saga",0,21,131,4,""
"axon-modelling-4.9.2","org.axonframework.modelling.saga.repository",5,15,128,4,""
"axon-messaging-4.9.2","org.axonframework.deadline.annotation",5,5,128,4,""
"axon-messaging-4.9.2","org.axonframework.messaging.unitofwork",4,14,116,4,""
"axon-messaging-4.9.2","org.axonframework.common",6,27,103,4,""
"axon-messaging-4.9.2","org.axonframework.serialization.upcasting.event",8,12,92,4,""
"axon-messaging-4.9.2","org.axonframework.common.lock",2,11,89,4,""
"axon-messaging-4.9.2","org.axonframework.lifecycle",2,9,89,4,""
"axon-messaging-4.9.2","org.axonframework.messaging.unitofwork",7,14,71,4,""
"axon-messaging-4.9.2","org.axonframework.eventhandling.gateway",7,5,71,4,""
"axon-modelling-4.9.2","org.axonframework.modelling.saga.repository.jdbc",1,10,62,4,""
"axon-messaging-4.9.2","org.axonframework.commandhandling",5,31,128,5,""
"axon-messaging-4.9.2","org.axonframework.messaging.interceptors",4,8,116,5,""
"axon-messaging-4.9.2","org.axonframework.tracing.attributes",4,6,116,5,""
"axon-messaging-4.9.2","org.axonframework.messaging",6,34,103,5,""
"axon-messaging-4.9.2","org.axonframework.deadline.dbscheduler",6,7,103,5,""
"axon-eventsourcing-4.9.2","org.axonframework.eventsourcing.eventstore.jpa",8,6,92,5,""
"axon-messaging-4.9.2","org.axonframework.serialization.upcasting",8,6,92,5,""
"axon-messaging-4.9.2","org.axonframework.messaging",3,34,87,5,""
"axon-messaging-4.9.2","org.axonframework.eventhandling.scheduling.quartz",7,6,71,5,""
"axon-messaging-4.9.2","org.axonframework.eventhandling.deadletter.legacyjpa",10,6,65,5,""
"axon-modelling-4.9.2","org.axonframework.modelling.saga",1,33,62,5,""
"axon-messaging-4.9.2","org.axonframework.common",5,27,128,6,""
"axon-messaging-4.9.2","org.axonframework.messaging.deadletter",4,19,116,6,""
"axon-disruptor-4.9.2","org.axonframework.disruptor.commandhandling",2,22,89,6,""
"axon-messaging-4.9.2","org.axonframework.serialization.json",13,7,81,6,""
"axon-messaging-4.9.2","org.axonframework.eventhandling.tokenstore",1,7,62,6,""
"axon-modelling-4.9.2","org.axonframework.modelling.saga.repository.jpa",1,7,62,6,""
"axon-modelling-4.9.2","org.axonframework.modelling.saga.repository.jdbc",14,10,7,6,""
"axon-messaging-4.9.2","org.axonframework.tracing",4,18,116,7,""
"axon-test-4.9.2","org.axonframework.test.aggregate",2,19,89,7,""
"axon-eventsourcing-4.9.2","org.axonframework.eventsourcing.eventstore.legacyjpa",9,10,85,7,""
"axon-messaging-4.9.2","org.axonframework.serialization.upcasting.event",13,12,81,7,""
"axon-messaging-4.9.2","org.axonframework.common.jdbc",7,18,71,7,""
"axon-messaging-4.9.2","org.axonframework.common",10,27,65,7,""
"axon-messaging-4.9.2","org.axonframework.eventhandling.deadletter.jpa",10,9,65,7,""
"axon-messaging-4.9.2","org.axonframework.eventhandling.replay",4,10,116,8,""
"axon-messaging-4.9.2","org.axonframework.tracing",6,18,103,8,""
"axon-messaging-4.9.2","org.axonframework.eventhandling",8,99,92,8,""
"axon-messaging-4.9.2","org.axonframework.commandhandling.gateway",10,34,65,8,""
"axon-messaging-4.9.2","org.axonframework.common.jdbc",1,18,62,8,""
"axon-messaging-4.9.2","org.axonframework.deadline",6,13,103,9,""
"axon-eventsourcing-4.9.2","org.axonframework.eventsourcing.eventstore",9,30,85,9,""
"axon-modelling-4.9.2","org.axonframework.modelling.saga.repository",1,15,62,9,""
"axon-modelling-4.9.2","org.axonframework.modelling.command",5,54,128,10,""
"axon-messaging-4.9.2","org.axonframework.eventhandling",3,99,87,12,""
"axon-messaging-4.9.2","org.axonframework.messaging.deadletter",10,19,65,12,""
"axon-test-4.9.2","org.axonframework.test.aggregate",15,19,64,12,""
"axon-messaging-4.9.2","org.axonframework.messaging",4,34,116,13,""
"axon-messaging-4.9.2","org.axonframework.eventhandling.async",7,15,71,13,""
"axon-messaging-4.9.2","org.axonframework.eventhandling",4,99,116,15,""
"axon-test-4.9.2","org.axonframework.test.saga",15,21,64,15,""
"axon-disruptor-4.9.2","org.axonframework.disruptor.commandhandling",0,22,131,16,""
"axon-messaging-4.9.2","org.axonframework.eventhandling",7,99,71,16,""
"axon-modelling-4.9.2","org.axonframework.modelling.command",0,54,131,19,""
"axon-eventsourcing-4.9.2","org.axonframework.eventsourcing.eventstore",8,30,92,19,""
"axon-modelling-4.9.2","org.axonframework.modelling.saga",5,33,128,20,""
"axon-messaging-4.9.2","org.axonframework.eventhandling.pooled",9,21,85,20,""
"axon-modelling-4.9.2","org.axonframework.modelling.command.inspection",5,26,128,21,""
"axon-modelling-4.9.2","org.axonframework.modelling.command",2,54,89,21,""
"axon-test-4.9.2","org.axonframework.test.matchers",15,24,64,21,""
"axon-messaging-4.9.2","org.axonframework.commandhandling",0,31,131,23,""
"axon-messaging-4.9.2","org.axonframework.commandhandling.distributed",0,26,131,23,""
"axon-messaging-4.9.2","org.axonframework.messaging.annotation",5,54,128,23,""
"axon-messaging-4.9.2","org.axonframework.commandhandling.gateway",0,34,131,25,""
"axon-messaging-4.9.2","org.axonframework.serialization",13,33,81,28,""
"axon-messaging-4.9.2","org.axonframework.messaging.annotation",4,54,116,29,""
"axon-eventsourcing-4.9.2","org.axonframework.eventsourcing",2,41,89,30,""
"axon-messaging-4.9.2","org.axonframework.eventhandling",9,99,85,36,""
"axon-messaging-4.9.2","org.axonframework.queryhandling",6,47,103,41,""
